Student id,Career,Faculty Group,Gender
10053,Undergraduate,CFM,Male
10054,Undergraduate,CFM,Female
10055,Undergraduate,CFM,Male
10056,Undergraduate,CFM,Male
10057,Undergraduate,CFM,Female
10058,Undergraduate,CFM,Male
10059,Undergraduate,CFM,Female
10060,Undergraduate,CFM,Male
10061,Undergraduate,CFM,Female
10062,Undergraduate,ENG,Male
10063,Undergraduate,ENG,Female
10064,Undergraduate,ENG,Male
10065,Undergraduate,ENG,Female
10066,Undergraduate,ENG,Female
10067,Undergraduate,ENG,Male
10068,Undergraduate,ENG,Female
10069,Undergraduate,ENG,Female
10070,Undergraduate,ENG,Female
10071,Undergraduate,ENG,Male
10072,Undergraduate,ENG,Female
10073,Undergraduate,ENG,Male
10074,Undergraduate,ENG,Female
10075,Undergraduate,ENG,Male
10076,Undergraduate,ENG,Male
10077,Undergraduate,ENG,Female
10078,Undergraduate,ENG,Male
10079,Undergraduate,ENG,Female
10080,Undergraduate,ENG,Male
10081,Undergraduate,ENG,Female
10082,Undergraduate,ENG,Male
10083,Undergraduate,ENG,Female
10084,Undergraduate,ENG,Male
10085,Undergraduate,ENG,Female
10086,Undergraduate,ENG,Male
10087,Undergraduate,ENG,Female
10088,Undergraduate,ENG,Male
10089,Undergraduate,ENG,Male
10090,Undergraduate,ENG,Female
10091,Undergraduate,ENG,Male
10092,Undergraduate,ENG,Female
10093,Undergraduate,ENG,Male
10094,Undergraduate,ENG,Male
10095,Undergraduate,ENG,Female
10096,Undergraduate,ENG,Male
10097,Undergraduate,ENG,Female
10098,Undergraduate,ENG,Male
10099,Undergraduate,ENG,Male
10100,Undergraduate,ENG,Male
10101,Undergraduate,ENG,Female
10102,Undergraduate,ENG,Male
10103,Undergraduate,ENG,Female
10104,Undergraduate,ENG,Male
10105,Undergraduate,ENG,Female
10106,Undergraduate,ENG,Male
10107,Undergraduate,ENG,Female
10108,Undergraduate,ENG,Male
10109,Undergraduate,ENG,Female
10110,Undergraduate,ENG,Female
10111,Undergraduate,ENG,Male
10112,Undergraduate,ENG,Female
10113,Undergraduate,ENG,Male
10114,Undergraduate,ENG,Male
10115,Undergraduate,ENG,Female
10116,Undergraduate,ENG,Male
10117,Undergraduate,ENG,Male
10118,Undergraduate,ENG,Male
10119,Undergraduate,ENG,Female
10120,Undergraduate,ENG,Male
10121,Undergraduate,ENG,Female
10122,Undergraduate,ENG,Male
10123,Undergraduate,ENG,Male
10124,Undergraduate,ENG,Female
10125,Undergraduate,ENG,Male
10126,Undergraduate,ENG,Female
10127,Undergraduate,ENG,Male
10128,Undergraduate,ENG,Male
10129,Undergraduate,ENG,Female
10130,Undergraduate,ENG,Male
10131,Undergraduate,ENG,Female
10132,Undergraduate,ENG,Female
10133,Undergraduate,ENG,Male
10134,Undergraduate,ENG,Male
10135,Undergraduate,ENG,Male
10136,Undergraduate,ENG,Female
10137,Undergraduate,ENG,Male
10138,Undergraduate,ENG,Female
10139,Undergraduate,ENG,Female
10140,Undergraduate,ENV,Male
10141,Undergraduate,ENV,Female
10142,Undergraduate,ENV,Female
10143,Undergraduate,ENV,Male
10144,Undergraduate,ENV,Female
10145,Undergraduate,ENV,Male
10146,Undergraduate,ENV,Female
10147,Undergraduate,ENV,Male
10148,Undergraduate,ENV,Female
10149,Undergraduate,ENV,Female
10150,Undergraduate,ENV,Male
10151,Undergraduate,ENV,Female
10152,Undergraduate,ENV,Male
10153,Undergraduate,ENV,Female
10154,Undergraduate,ENV,Male
10155,Undergraduate,ENV,Female
10156,Undergraduate,ENV,Female
10157,Undergraduate,ENV,Male
10158,Undergraduate,ENV,Female
10159,Undergraduate,ENV,Male
10160,Undergraduate,ENV,Male
10161,Undergraduate,ENV,Female
10162,Undergraduate,ENV,Female
10163,Undergraduate,ENV,Male
10164,Undergraduate,ENV,Female
10165,Undergraduate,ENV,Male
10166,Undergraduate,ENV,Female
10167,Undergraduate,ENV,Male
10168,Undergraduate,ENV,Male
10169,Undergraduate,ENV,Female
10170,Undergraduate,ENV,Male
10171,Undergraduate,ENV,Female
10172,Undergraduate,ENV,Male
10173,Undergraduate,ENV,Male
10174,Undergraduate,ENV,Male
10175,Undergraduate,ENV,Male
10176,Undergraduate,ENV,Male
10177,Undergraduate,ENV,Female
10178,Undergraduate,ENV,Female
10179,Undergraduate,ENV,Female
10180,Undergraduate,ENV,Male
10181,Undergraduate,ENV,Male
10182,Undergraduate,ENV,Male
10183,Undergraduate,ENV,Male
10184,Undergraduate,ENV,Female
10185,Undergraduate,ENV,Female
10186,Undergraduate,ENV,Female
10187,Undergraduate,ENV,Male
10188,Undergraduate,ENV,Female
10189,Undergraduate,ENV,Male
10190,Undergraduate,ENV,Male
10191,Undergraduate,ENV,Female
10192,Undergraduate,ENV,Male
10193,Undergraduate,ENV,Female
10194,Undergraduate,ENV,Male
10195,Undergraduate,ENV,Female
10196,Undergraduate,ENV,Female
10197,Undergraduate,MATH,Male
10198,Undergraduate,MATH,Female
10199,Undergraduate,MATH,Male
10200,Undergraduate,MATH,Female
10201,Undergraduate,MATH,Male
10202,Undergraduate,MATH,Female
10203,Undergraduate,MATH,Male
10204,Undergraduate,MATH,Female
10205,Undergraduate,MATH,Male
10206,Undergraduate,MATH,Female
10207,Undergraduate,MATH,Male
10208,Undergraduate,MATH,Female
10209,Undergraduate,MATH,Male
10210,Undergraduate,MATH,Female
10211,Undergraduate,MATH,Male
10212,Undergraduate,MATH,Female
10213,Undergraduate,MATH,Male
10214,Undergraduate,MATH,Female
10215,Undergraduate,MATH,Male
10216,Undergraduate,MATH,Male
10217,Undergraduate,MATH,Male
10218,Undergraduate,MATH,Female
10219,Undergraduate,MATH,Male
10220,Undergraduate,MATH,Male
10221,Undergraduate,MATH,Male
10222,Undergraduate,MATH,Male
10223,Undergraduate,MATH,Male
10224,Undergraduate,MATH,Female
10225,Undergraduate,MATH,Male
10226,Undergraduate,MATH,Female
10227,Undergraduate,MATH,Male
10228,Undergraduate,MATH,Female
10229,Undergraduate,MATH,Male
10230,Undergraduate,MATH,Male
10231,Undergraduate,MATH,Female
10232,Undergraduate,MATH,Male
10233,Undergraduate,MATH,Female
10234,Undergraduate,MATH,Male
10235,Undergraduate,MATH,Female
10236,Undergraduate,MATH,Female
10237,Undergraduate,MATH,Male
10238,Undergraduate,MATH,Male
10239,Undergraduate,MATH,Male
10240,Undergraduate,MATH,Female
10241,Undergraduate,MATH,Male
10242,Undergraduate,MATH,Male
10243,Undergraduate,MATH,Female
10244,Undergraduate,MATH,Male
10245,Undergraduate,MATH,Male
10246,Undergraduate,MATH,Female
10247,Undergraduate,MATH,Male
10248,Undergraduate,MATH,Male
10249,Undergraduate,MATH,Female
10250,Undergraduate,MATH,Male
10251,Undergraduate,MATH,Male
10252,Undergraduate,MATH,Female
10253,Undergraduate,MATH,Male
10254,Undergraduate,MATH,Female
10255,Undergraduate,MATH,Male
10256,Undergraduate,MATH,Female
10257,Undergraduate,MATH,Male
10258,Undergraduate,MATH,Male
10259,Undergraduate,MATH,Female
10260,Undergraduate,MATH,Male
10261,Undergraduate,MATH,Female
10262,Undergraduate,MATH,Male
10263,Undergraduate,MATH,Female
10264,Undergraduate,MATH,Male
10265,Undergraduate,MATH,Female
10266,Undergraduate,MATH,Male
10267,Undergraduate,MATH,Male
10268,Undergraduate,MATH,Female
10269,Undergraduate,MATH,Male
10270,Undergraduate,MATH,Male
10271,Undergraduate,MATH,Female
10272,Undergraduate,MATH,Female
10273,Undergraduate,MATH,Female
10274,Undergraduate,MATH,Male
10275,Undergraduate,MATH,Female
10276,Undergraduate,MATH,Male
10277,Undergraduate,MATH,Female
10278,Undergraduate,MATH,Male
10279,Undergraduate,MATH,Female
10280,Undergraduate,MATH,Male
10281,Undergraduate,MATH,Female
10282,Undergraduate,MATH,Male
10283,Undergraduate,MATH,Female
10284,Undergraduate,MATH,Male
10285,Undergraduate,MATH,Female
10286,Undergraduate,MATH,Male
10287,Undergraduate,MATH,Female
10288,Undergraduate,MATH,Male
10289,Undergraduate,MATH,Male
10290,Undergraduate,MATH,Male
10291,Undergraduate,MATH,Female
10292,Undergraduate,MATH,Male
10293,Undergraduate,MATH,Male
10294,Undergraduate,MATH,Female
10295,Undergraduate,MATH,Male
10296,Undergraduate,MATH,Female
10297,Undergraduate,MATH,Male
10298,Undergraduate,MATH,Male
10299,Undergraduate,MATH,Female
10300,Undergraduate,MATH,Female
10301,Undergraduate,MATH,Male
10302,Undergraduate,MATH,Female
10303,Undergraduate,MATH,Male
10304,Undergraduate,MATH,Female
10305,Undergraduate,MATH,Male
10306,Undergraduate,MATH,Female
10307,Undergraduate,MATH,Male
10308,Undergraduate,MATH,Female
10309,Undergraduate,MATH,Female
10310,Undergraduate,MATH,Female
10311,Undergraduate,MATH,Male
10312,Undergraduate,MATH,Female
10313,Undergraduate,MATH,Female
10314,Undergraduate,MATH,Male
10315,Undergraduate,MATH,Female
10316,Undergraduate,MATH,Male
10317,Undergraduate,MATH,Male
10318,Undergraduate,MATH,Female
10319,Undergraduate,MATH,Male
10320,Undergraduate,MATH,Female
10321,Undergraduate,MATH,Male
10322,Undergraduate,MATH,Male
10323,Undergraduate,MATH,Female
10324,Undergraduate,MATH,Male
10325,Undergraduate,MATH,Female
10326,Undergraduate,MATH,Male
10327,Undergraduate,MATH,Female
10328,Undergraduate,MATH,Male
10329,Undergraduate,MATH,Female
10330,Undergraduate,MATH,Male
10331,Undergraduate,MATH,Male
10332,Undergraduate,MATH,Female
10333,Undergraduate,MATH,Male
10334,Undergraduate,MATH,Female
10335,Undergraduate,MATH,Male
10336,Undergraduate,MATH,Male
10337,Undergraduate,MATH,Male
10338,Undergraduate,MATH,Female
10339,Undergraduate,MATH,Male
10340,Undergraduate,MATH,Female
10341,Undergraduate,MATH,Male
10342,Undergraduate,MATH,Male
10343,Undergraduate,MATH,Female
10344,Undergraduate,MATH,Male
10345,Undergraduate,MATH,Female
10346,Undergraduate,MATH,Male
10347,Undergraduate,MATH,Female
10348,Undergraduate,MATH,Male
10349,Undergraduate,MATH,Male
10350,Undergraduate,MATH,Female
10351,Undergraduate,MATH,Male
10352,Undergraduate,MATH,Female
10353,Undergraduate,MATH,Male
10354,Undergraduate,MATH,Male
10355,Undergraduate,MATH,Female
10356,Undergraduate,MATH,Female
10357,Undergraduate,MATH,Female
10358,Undergraduate,MATH,Female
10359,Undergraduate,MATH,Male
10360,Undergraduate,MATH,Male
10361,Undergraduate,MATH,Male
10362,Undergraduate,MATH,Female
10363,Undergraduate,MATH,Male
10364,Undergraduate,MATH,Female
10365,Undergraduate,SCI,Male
10366,Undergraduate,SCI,Female
10367,Undergraduate,SCI,Male
10368,Undergraduate,SCI,Female
10369,Undergraduate,SCI,Male
10370,Undergraduate,SCI,Female
10371,Undergraduate,SCI,Male
10372,Undergraduate,SCI,Male
10373,Undergraduate,SCI,Female
10374,Undergraduate,SCI,Male
10375,Undergraduate,SCI,Female
10376,Undergraduate,SCI,Male
10377,Undergraduate,SCI,Female
10378,Undergraduate,SCI,Female
10379,Undergraduate,SCI,Male
10380,Undergraduate,SCI,Female
10381,Undergraduate,SCI,Female
10382,Undergraduate,SCI,Male
10383,Undergraduate,SCI,Male
10384,Undergraduate,SCI,Female
10385,Undergraduate,SCI,Female
10386,Undergraduate,SCI,Male
10387,Undergraduate,SCI,Female
10388,Undergraduate,SCI,Female
10389,Undergraduate,SCI,Male
10390,Undergraduate,SCI,Female
10391,Undergraduate,SCI,Female
10392,Undergraduate,SCI,Male
10393,Undergraduate,SCI,Female
10394,Undergraduate,SCI,Male
10395,Undergraduate,SCI,Female
10396,Undergraduate,SCI,Male
10397,Undergraduate,SCI,Female
10398,Undergraduate,SCI,Female
10399,Undergraduate,SCI,Male
10400,Undergraduate,SCI,Female
10401,Undergraduate,SCI,Female
10402,Undergraduate,SCI,Male
10403,Undergraduate,SCI,Female
10404,Undergraduate,SCI,Female
10405,Undergraduate,SCI,Male
10406,Undergraduate,SCI,Female
10407,Undergraduate,SCI,Female
10408,Undergraduate,SCI,Male
10409,Undergraduate,SCI,Male
10410,Undergraduate,SCI,Female
10411,Undergraduate,SCI,Male
10412,Undergraduate,SCI,Male
10413,Undergraduate,SCI,Female
10414,Undergraduate,SCI,Female
10415,Undergraduate,SCI,Male
10416,Undergraduate,SCI,Female
10417,Undergraduate,SCI,Male
10418,Undergraduate,SCI,Male
10419,Undergraduate,SCI,Male
10420,Undergraduate,SCI,Male
10421,Undergraduate,SCI,Female
10422,Undergraduate,SCI,Male
10423,Undergraduate,SCI,Female
10424,Undergraduate,SCI,Male
10425,Undergraduate,SCI,Male
10426,Undergraduate,SCI,Female
10427,Undergraduate,SCI,Male
10428,Undergraduate,SCI,Male
10429,Undergraduate,SCI,Female
10430,Undergraduate,SCI,Male
10431,Undergraduate,SCI,Female
10432,Undergraduate,SCI,Male
10433,Undergraduate,SCI,Female
10434,Undergraduate,SCI,Male
10435,Undergraduate,SCI,Female
10436,Undergraduate,SCI,Female
10437,Undergraduate,SCI,Female
10438,Undergraduate,SCI,Female
10439,Undergraduate,SCI,Male
10440,Undergraduate,SCI,Female
10441,Undergraduate,SCI,Male
10442,Undergraduate,SCI,Male
10443,Undergraduate,SCI,Female
10444,Undergraduate,SCI,Male
10445,Undergraduate,SCI,Male
10446,Undergraduate,SCI,Female
10447,Undergraduate,SCI,Male
10448,Undergraduate,SCI,Female
10449,Undergraduate,SCI,Male
10450,Undergraduate,SCI,Male
10451,Undergraduate,SCI,Female
10452,Undergraduate,SCI,Male
10453,Undergraduate,SCI,Male
10454,Undergraduate,SCI,Male
10455,Undergraduate,SCI,Female
10456,Undergraduate,SCI,Female
10457,Undergraduate,SCI,Female
10458,Undergraduate,SCI,Male
10459,Undergraduate,SCI,Male
10460,Undergraduate,SCI,Female
10461,Undergraduate,SCI,Male
10462,Undergraduate,SCI,Female
10463,Undergraduate,SCI,Female
10464,Undergraduate,SCI,Male
10465,Undergraduate,SCI,Female
10466,Undergraduate,SCI,Male
10467,Undergraduate,SCI,Female
10468,Undergraduate,SCI,Male
10469,Undergraduate,SCI,Female
10470,Undergraduate,SCI,Male
10471,Undergraduate,SCI,Female
10472,Undergraduate,SCI,Male
10473,Undergraduate,SCI,Female
10474,Undergraduate,SCI,Male
10475,Undergraduate,SCI,Male
10476,Undergraduate,SCI,Female
10477,Undergraduate,SCI,Male
10478,Undergraduate,SCI,Female
10479,Undergraduate,SCI,Male
10480,Undergraduate,SCI,Male
10481,Undergraduate,SCI,Male
10482,Undergraduate,SCI,Male
10483,Undergraduate,SCI,Female
10484,Undergraduate,SCI,Male
10485,Undergraduate,SCI,Male
10486,Undergraduate,SCI,Female
10487,Undergraduate,SCI,Male
10488,Undergraduate,SCI,Female
10489,Undergraduate,SCI,Female
10490,Undergraduate,SE,Male
10491,Undergraduate,SE,Female
10492,Undergraduate,SE,Male
10493,Undergraduate,SE,Female
10494,Undergraduate,SE,Male
10495,Undergraduate,ARTS,Female
10496,Undergraduate,ARTS,Female
10497,Undergraduate,ARTS,Female
10498,Undergraduate,ARTS,Female
10499,Undergraduate,ARTS,Female
10500,Undergraduate,ARTS,Female
10501,Undergraduate,ARTS,Male
10502,Undergraduate,ARTS,Female
10503,Undergraduate,ARTS,Female
10504,Undergraduate,ARTS,Male
10505,Undergraduate,ARTS,Male
10506,Undergraduate,ARTS,Female
10507,Undergraduate,ARTS,Male
10508,Undergraduate,ARTS,Female
10509,Undergraduate,ARTS,Male
10510,Undergraduate,ARTS,Female
10511,Undergraduate,ARTS,Male
10512,Undergraduate,ARTS,Female
10513,Undergraduate,ARTS,Female
10514,Undergraduate,ARTS,Male
10515,Undergraduate,ARTS,Female
10516,Undergraduate,ARTS,Female
10517,Undergraduate,REN,Male
10518,Undergraduate,REN,Female
10519,Undergraduate,REN,Male
10520,Undergraduate,REN,Female
10521,Undergraduate,REN,Male
10522,Undergraduate,REN,Female
10523,Undergraduate,ARTS,Female
10524,Undergraduate,ARTS,Female
10525,Undergraduate,ARTS,Female
10526,Undergraduate,ARTS,Female
10527,Undergraduate,ARTS,Female
10528,Undergraduate,ARTS,Male
10529,Undergraduate,ARTS,Female
10530,Undergraduate,ARTS,Male
10531,Undergraduate,ARTS,Male
10532,Undergraduate,ARTS,Female
10533,Undergraduate,ARTS,Male
10534,Undergraduate,ARTS,Female
10535,Undergraduate,ARTS,Male
10536,Undergraduate,ARTS,Female
10537,Undergraduate,ARTS,Female
10538,Undergraduate,ARTS,Female
10539,Undergraduate,ARTS,Female
10540,Undergraduate,ARTS,Female
10541,Undergraduate,ARTS,Female
10542,Undergraduate,ARTS,Male
10543,Undergraduate,ARTS,Female
10544,Undergraduate,ARTS,Male
10545,Undergraduate,ARTS,Female
10546,Undergraduate,ARTS,Male
10547,Undergraduate,ARTS,Male
10548,Undergraduate,ARTS,Female
10549,Undergraduate,ARTS,Female
10550,Undergraduate,ARTS,Male
10551,Undergraduate,ARTS,Male
10552,Undergraduate,ARTS,Female
10553,Undergraduate,ARTS,Female
10554,Undergraduate,ARTS,Male
10555,Undergraduate,ARTS,Male
10556,Undergraduate,ARTS,Male
10557,Undergraduate,ARTS,Female
10558,Undergraduate,ARTS,Male
10559,Undergraduate,ARTS,Male
10560,Undergraduate,ARTS,Female
10561,Undergraduate,ARTS,Male
10562,Undergraduate,ARTS,Male
10563,Undergraduate,ARTS,Female
10564,Undergraduate,ARTS,Female
10565,Undergraduate,ARTS,Female
10566,Undergraduate,ARTS,Male
10567,Undergraduate,ARTS,Female
10568,Undergraduate,ARTS,Female
10569,Undergraduate,ARTS,Male
10570,Undergraduate,ARTS,Female
10571,Undergraduate,MATH,Male
10572,Undergraduate,MATH,Female
10573,Undergraduate,MATH,Male
10574,Undergraduate,MATH,Female
10575,Undergraduate,MATH,Female
10576,Undergraduate,MATH,Female
10577,Undergraduate,MATH,Male
10578,Undergraduate,MATH,Female
10579,Undergraduate,MATH,Female
10580,Undergraduate,MATH,Female
10581,Undergraduate,MATH,Male
10582,Undergraduate,MATH,Female
10583,Undergraduate,MATH,Male
10584,Undergraduate,MATH,Male
10585,Undergraduate,MATH,Male
10586,Undergraduate,MATH,Female
10587,Undergraduate,MATH,Male
10588,Undergraduate,MATH,Male
10589,Undergraduate,MATH,Female
10590,Undergraduate,MATH,Female
10591,Undergraduate,MATH,Male
10592,Undergraduate,MATH,Male
10593,Undergraduate,MATH,Male
10594,Undergraduate,MATH,Female
10595,Undergraduate,MATH,Male
10596,Undergraduate,MATH,Female
10597,Undergraduate,MATH,Female
10598,Undergraduate,MATH,Male
10599,Undergraduate,MATH,Male
10600,Undergraduate,MATH,Female
10601,Undergraduate,MATH,Female
10602,Undergraduate,MATH,Male
10603,Undergraduate,MATH,Male
10604,Undergraduate,MATH,Male
10605,Undergraduate,MATH,Male
10606,Undergraduate,MATH,Female
10607,Undergraduate,MATH,Male
10608,Undergraduate,MATH,Female
10609,Undergraduate,MATH,Female
10610,Undergraduate,MATH,Male
10611,Undergraduate,MATH,Female
10612,Undergraduate,AHS,Male
10613,Undergraduate,AHS,Female
10614,Undergraduate,AHS,Female
10615,Undergraduate,AHS,Female
10616,Undergraduate,AHS,Female
10617,Undergraduate,AHS,Male
10618,Undergraduate,AHS,Male
10619,Undergraduate,AHS,Female
10620,Undergraduate,AHS,Male
10621,Undergraduate,AHS,Female
10622,Undergraduate,AHS,Male
10623,Undergraduate,AHS,Female
10624,Undergraduate,AHS,Male
10625,Undergraduate,AHS,Female
10626,Undergraduate,AHS,Male
10627,Undergraduate,AHS,Female
10628,Undergraduate,AHS,Female
10629,Undergraduate,AHS,Female
10630,Undergraduate,AHS,Male
10631,Undergraduate,AHS,Female
10632,Undergraduate,AHS,Male
10633,Undergraduate,AHS,Female
10634,Undergraduate,AHS,Male
10635,Undergraduate,AHS,Female
10636,Undergraduate,AHS,Male
10637,Undergraduate,AHS,Male
10638,Undergraduate,AHS,Female
10639,Undergraduate,AHS,Female
10640,Undergraduate,AHS,Male
10641,Undergraduate,AHS,Female
10642,Undergraduate,AHS,Female
10643,Undergraduate,AHS,Male
10644,Undergraduate,AHS,Female
10645,Undergraduate,AHS,Female
10646,Undergraduate,AHS,Female
10647,Undergraduate,AHS,Male
10648,Undergraduate,AHS,Female
10649,Undergraduate,AHS,Female
10650,Undergraduate,AHS,Male
10651,Undergraduate,AHS,Female
10652,Undergraduate,AHS,Male
10653,Undergraduate,AHS,Female
10654,Undergraduate,AHS,Female
10655,Undergraduate,AHS,Male
10656,Undergraduate,AHS,Female
10657,Undergraduate,AHS,Female
10658,Undergraduate,ARTS,Male
10659,Undergraduate,ARTS,Female
10660,Undergraduate,ARTS,Male
10661,Undergraduate,ARTS,Female
10662,Undergraduate,ARTS,Female
10663,Undergraduate,ARTS,Male
10664,Undergraduate,ARTS,Male
10665,Undergraduate,ARTS,Female
10666,Undergraduate,ARTS,Male
10667,Undergraduate,ARTS,Female
10668,Undergraduate,ARTS,Male
10669,Undergraduate,ARTS,Female
10670,Undergraduate,ARTS,Male
10671,Undergraduate,ARTS,Female
10672,Undergraduate,ARTS,Male
10673,Undergraduate,ARTS,Male
10674,Undergraduate,ARTS,Female
10675,Undergraduate,ARTS,Female
10676,Undergraduate,ARTS,Male
10677,Undergraduate,ARTS,Female
10678,Undergraduate,ARTS,Male
10679,Undergraduate,ARTS,Female
10680,Undergraduate,ARTS,Female
10681,Undergraduate,ARTS,Male
10682,Undergraduate,ARTS,Female
10683,Undergraduate,ARTS,Female
10684,Undergraduate,ARTS,Male
10685,Undergraduate,ARTS,Male
10686,Undergraduate,ARTS,Female
10687,Undergraduate,ARTS,Male
10688,Undergraduate,ARTS,Female
10689,Undergraduate,ARTS,Female
10690,Undergraduate,ARTS,Male
10691,Undergraduate,ARTS,Female
10692,Undergraduate,ARTS,Male
10693,Undergraduate,ARTS,Male
10694,Undergraduate,ARTS,Female
10695,Undergraduate,ARTS,Female
10696,Undergraduate,ARTS,Female
10697,Undergraduate,ARTS,Male
10698,Undergraduate,ARTS,Female
10699,Undergraduate,ARTS,Female
10700,Undergraduate,ARTS,Male
10701,Undergraduate,ARTS,Male
10702,Undergraduate,ARTS,Male
10703,Undergraduate,ARTS,Female
10704,Undergraduate,ARTS,Male
10705,Undergraduate,ARTS,Female
10706,Undergraduate,ARTS,Male
10707,Undergraduate,ARTS,Female
10708,Undergraduate,ARTS,Male
10709,Undergraduate,ARTS,Female
10710,Undergraduate,ARTS,Male
10711,Undergraduate,ARTS,Female
10712,Undergraduate,ARTS,Male
10713,Undergraduate,ARTS,Male
10714,Undergraduate,ARTS,Male
10715,Undergraduate,ARTS,Female
10716,Undergraduate,ARTS,Male
10717,Undergraduate,ARTS,Female
10718,Undergraduate,ARTS,Male
10719,Undergraduate,ARTS,Female
10720,Undergraduate,ARTS,Male
10721,Undergraduate,ARTS,Female
10722,Undergraduate,ARTS,Male
10723,Undergraduate,ARTS,Female
10724,Undergraduate,ARTS,Female
10725,Undergraduate,ARTS,Male
10726,Undergraduate,ARTS,Female
10727,Undergraduate,ARTS,Female
10728,Undergraduate,ARTS,Female
10729,Undergraduate,ARTS,Male
10730,Undergraduate,ARTS,Female
10731,Undergraduate,ARTS,Female
10732,Undergraduate,ARTS,Male
10733,Undergraduate,ARTS,Female
10734,Undergraduate,ARTS,Female
10735,Undergraduate,ARTS,Female
10736,Undergraduate,ARTS,Female
10737,Undergraduate,ARTS,Female
10738,Undergraduate,ARTS,Female
10739,Undergraduate,ARTS,Female
10740,Undergraduate,ARTS,Male
10741,Undergraduate,ARTS,Female
10742,Undergraduate,ARTS,Male
10743,Undergraduate,ARTS,Female
10744,Undergraduate,ARTS,Male
10745,Undergraduate,ARTS,Female
10746,Undergraduate,ARTS,Female
10747,Undergraduate,ARTS,Male
10748,Undergraduate,ARTS,Female
10749,Undergraduate,ARTS,Male
10750,Undergraduate,ARTS,Female
10751,Undergraduate,ARTS,Male
10752,Undergraduate,ARTS,Female
10753,Undergraduate,ARTS,Male
10754,Undergraduate,ARTS,Female
10755,Undergraduate,ARTS,Female
10756,Undergraduate,ARTS,Female
10757,Undergraduate,ARTS,Male
10758,Undergraduate,ARTS,Female
10759,Undergraduate,ARTS,Male
10760,Undergraduate,ARTS,Female
10761,Undergraduate,ARTS,Male
10762,Undergraduate,ARTS,Male
10763,Undergraduate,ARTS,Female
10764,Undergraduate,ARTS,Male
10765,Undergraduate,ARTS,Female
10766,Undergraduate,ARTS,Male
10767,Undergraduate,ARTS,Male
10768,Undergraduate,ARTS,Female
10769,Undergraduate,ARTS,Female
10770,Undergraduate,ARTS,Male
10771,Undergraduate,ARTS,Female
10772,Undergraduate,ARTS,Male
10773,Undergraduate,ARTS,Male
10774,Undergraduate,ARTS,Female
10775,Undergraduate,ARTS,Male
10776,Undergraduate,ARTS,Female
10777,Undergraduate,ARTS,Female
10778,Undergraduate,ARTS,Male
10779,Undergraduate,ARTS,Female
10780,Undergraduate,ARTS,Male
10781,Undergraduate,ARTS,Female
10782,Undergraduate,ARTS,Female
10783,Undergraduate,ARTS,Male
10784,Undergraduate,ARTS,Female
10785,Undergraduate,ARTS,Male
10786,Undergraduate,ARTS,Female
10787,Undergraduate,ARTS,Male
10788,Undergraduate,ARTS,Female
10789,Undergraduate,ARTS,Male
10790,Undergraduate,ARTS,Female
10791,Undergraduate,ARTS,Male
10792,Undergraduate,ARTS,Female
10793,Undergraduate,ARTS,Male
10794,Undergraduate,ARTS,Female
10795,Undergraduate,ARTS,Female
10796,Undergraduate,ARTS,Female
10797,Undergraduate,ARTS,Female
10798,Undergraduate,ARTS,Female
10799,Undergraduate,ARTS,Female
10800,Undergraduate,ARTS,Male
10801,Undergraduate,ARTS,Female
10802,Undergraduate,ARTS,Male
10803,Undergraduate,ARTS,Female
10804,Undergraduate,ARTS,Male
10805,Undergraduate,ARTS,Male
10806,Undergraduate,ARTS,Female
10807,Undergraduate,ARTS,Female
10808,Undergraduate,ARTS,Male
10809,Undergraduate,ARTS,Female
10810,Undergraduate,ARTS,Female
10811,Undergraduate,ARTS,Male
10812,Undergraduate,ARTS,Female
10813,Undergraduate,ARTS,Male
10814,Undergraduate,ARTS,Female
10815,Undergraduate,ARTS,Male
10816,Undergraduate,ARTS,Female
10817,Undergraduate,ARTS,Female
10818,Undergraduate,ARTS,Female
10819,Undergraduate,CFM,Female
10820,Undergraduate,ENG,Male
10821,Undergraduate,ENG,Female
10822,Undergraduate,ENG,Male
10823,Undergraduate,ENG,Female
10824,Undergraduate,ENG,Male
10825,Undergraduate,ENG,Female
10826,Undergraduate,ENG,Male
10827,Undergraduate,ENG,Male
10828,Undergraduate,ENG,Male
10829,Undergraduate,ENG,Female
10830,Undergraduate,ENG,Male
10831,Undergraduate,ENG,Female
10832,Undergraduate,ENG,Male
10833,Undergraduate,ENG,Female
10834,Undergraduate,ENG,Male
10835,Undergraduate,ENG,Female
10836,Undergraduate,ENG,Male
10837,Undergraduate,ENG,Male
10838,Undergraduate,ENG,Male
10839,Undergraduate,ENG,Male
10840,Undergraduate,ENG,Female
10841,Undergraduate,ENG,Male
10842,Undergraduate,ENG,Female
10843,Undergraduate,ENG,Male
10844,Undergraduate,ENG,Female
10845,Undergraduate,ENG,Male
10846,Undergraduate,ENG,Male
10847,Undergraduate,ENG,Female
10848,Undergraduate,ENG,Male
10849,Undergraduate,ENG,Female
10850,Undergraduate,ENG,Male
10851,Undergraduate,ENG,Male
10852,Undergraduate,ENG,Male
10853,Undergraduate,ENG,Male
10854,Undergraduate,ENG,Male
10855,Undergraduate,ENG,Male
10856,Undergraduate,ENG,Female
10857,Undergraduate,ENG,Male
10858,Undergraduate,ENG,Female
10859,Undergraduate,ENG,Male
10860,Undergraduate,ENG,Male
10861,Undergraduate,ENG,Female
